_step,_timestamp,grad_norm,lr,loss_metrics/global_avg_loss,loss_metrics/global_max_loss,n_tokens_seen,throughput(tps),tflops,mfu(%),source
4050,1777781028.3341877,0.24920590221881866,2.28e-05,3.038571357727051,4.4521684646606445,407686348800.0,2301.9051911363026,25.753919761274894,8.63678305867789,wandb
4075,1777781195.3923786,0.26340731978416443,2.28e-05,3.034850597381592,4.316677093505859,410202931200.0,2847.654280643866,31.859809054668634,10.684441888719036,wandb
4100,1777781361.4033403,0.25187259912490845,2.28e-05,3.032435894012451,4.156415939331055,412719513600.0,2733.885407661801,30.58695279742876,10.257579358255159,wandb
4125,1777781609.956072,0.2635405659675598,2.28e-05,3.0358834266662598,4.334270477294922,415236096000.0,2584.6048038935264,28.916788141574713,9.697476277303076,wandb
4150,1777781769.0584912,0.25219398736953735,2.28e-05,3.0286543369293213,4.437068939208984,417752678400.0,2616.9233022677977,29.278370372302906,9.818735771532301,wandb
4175,1777781929.3413644,0.258302241563797,2.28e-05,3.029522180557251,4.389010429382324,420269260800.0,2610.681481149138,29.20853632315389,9.795316364381858,wandb
4200,1777782090.7383754,0.258958101272583,2.28e-05,3.029317855834961,4.508951187133789,422785843200.0,2537.027096255691,28.384484522099687,9.518963999351982,wandb
4225,1777782377.1615124,0.2525850236415863,2.28e-05,3.0260009765625,4.571221351623535,425302425600.0,2416.3798388634254,27.034672289057852,9.0662936666494,wandb
4250,1777783253.3449905,0.23223477602005005,2.28e-05,3.022179126739502,4.092970371246338,427819008000.0,1300.0807901814335,14.54541936932663,4.877922768838611,wandb
4275,1777783897.405552,0.26137804985046387,2.28e-05,3.0247139930725098,4.612102031707764,430335590400.0,982.2800109154098,10.989836020019535,3.6855294430976393,wandb
