445	2.60301
446	2.60645
447	2.61068
448	2.60088
449	2.60726
450	2.60388
451	2.60362
452	2.60730
453	2.60315
454	2.60413
455	2.60626
456	2.60363
457	2.59850
458	2.60527
459	2.60578
460	2.60241
461	2.60790
462	2.60511
463	2.60538
464	2.60042
465	2.60414
466	2.60636
467	2.60598
468	2.60480
469	2.60374
470	2.60018
471	2.60042
472	2.60255
473	2.60395
474	2.59985
475	2.59781
476	2.59820
477	2.60207
478	2.60595
479	2.59832
480	2.60038
481	2.60095
482	2.60478
483	2.59848
484	2.60138
485	2.59946
486	2.59977
487	2.60365
488	2.60133
489	2.60454
490	2.59879
491	2.60082
492	2.60076
493	2.59194
494	2.59638
495	2.59654
496	2.60316
497	2.59778
498	2.60067
499	2.60285
500	2.60007
501	2.59526
502	2.59934
503	2.60234
504	2.59894
505	2.60319
506	2.59820
507	2.59870
508	2.59613
509	2.59575
510	2.60114
511	2.59871
512	2.59521
513	2.59729
514	2.59352
515	2.59490
516	2.59522
517	2.60042
518	2.59987
519	2.59904
520	2.59547
521	2.59769
522	2.59646
523	2.59511
524	2.59547
525	2.59877
526	2.59646
527	2.59709
528	2.59627
529	2.59678
530	2.59612
531	2.59870
532	2.59222
533	2.59512
534	2.59832
535	2.59832
536	2.59415
537	2.59195
538	2.59482
539	2.59377
540	2.59246
541	2.59112
542	2.59745
543	2.59287
544	2.59227
545	2.59279
546	2.59208
547	2.59310
548	2.59952
549	2.59670
550	2.59876
551	2.59251
552	2.59287
553	2.59020
554	2.59375
555	2.59513
556	2.59600
557	2.59476
558	2.59749
559	2.59239
560	2.59121
561	2.59215
562	2.59224
563	2.59195
564	2.59869
565	2.59173
566	2.59288
567	2.58998
568	2.59248
569	2.59458
570	2.59305
571	2.59145
572	2.59511
573	2.59435
574	2.59243
575	2.59421
576	2.59452
577	2.59226
578	2.58766
579	2.59148
580	2.58858
581	2.59070
582	2.59066
583	2.58709
584	2.58721
585	2.58989
586	2.59094
587	2.58799
588	2.58710
589	2.58443
590	2.58694
591	2.59181
592	2.59039
593	2.58891
594	2.58998
595	2.58861
596	2.59077
597	2.59141
598	2.58595
599	2.59150
600	2.59149
601	2.58696
602	2.59038
603	2.58824
604	2.58892
605	2.58661
606	2.58549
607	2.58689
608	2.58851
609	2.59160
610	2.59000
611	2.58584
612	2.58699
613	2.58853
614	2.58868
615	2.59404
616	2.58396
617	2.58907
618	2.58516
619	2.58565
620	2.58524
621	2.58782
622	2.58562
623	2.58707
624	2.58769
625	2.58860
626	2.58784
627	2.58792
628	2.58770
629	2.58549
630	2.58442
631	2.58407
632	2.58601
633	2.58844
634	2.58715
635	2.58442
636	2.58294
637	2.58337
638	2.58579
639	2.58553
640	2.58462
641	2.58620
642	2.58666
643	2.58827
644	2.58038
645	2.58527
646	2.58709
647	2.58498
648	2.58693
649	2.58229
650	2.58878
651	2.58787
652	2.58768
653	2.58451
654	2.58466
655	2.58369
656	2.58651
657	2.58431
658	2.58634
659	2.58494
660	2.58907
661	2.58723
662	2.58405
663	2.58754
664	2.58402
665	2.58875
666	2.58421
667	2.58511
668	2.58127
669	2.58031
670	2.58417
671	2.57757
672	2.58243
673	2.57917
674	2.58235
675	2.58143
676	2.58423
677	2.58891
678	2.58562
679	2.58809
680	2.58453
681	2.58117
682	2.58366
683	2.58145
684	2.58063
685	2.58319
686	2.57995
687	2.58635
688	2.58538
689	2.58472
690	2.58304
691	2.57984
692	2.58220
693	2.58405
694	2.57938
695	2.58314
696	2.58429
697	2.57804
698	2.58350
699	2.58091
700	2.58264
701	2.58562
702	2.57929
703	2.57979
704	2.58343
705	2.58597
706	2.57899
707	2.58409
708	2.58236
709	2.58108
710	2.57919
711	2.58330
712	2.57693
713	2.58286
714	2.57934
715	2.58181
716	2.58144
717	2.58196
718	2.57746
719	2.58014
720	2.57908
721	2.58271
722	2.57908
723	2.58159
724	2.58216
725	2.58077
726	2.58459
727	2.58380
728	2.57577
729	2.58084
730	2.58020
731	2.58140
732	2.57898
733	2.58150
734	2.58204
735	2.57966
736	2.58027
737	2.57890
738	2.57946
739	2.57784
